ENERC;CHOAVL;FAT;PROT;FIBC;STARCH;SUGAR;FASAT;NACL
1551.81;75.472;1.270;11.400;3.500;73.900;1.572;0.1669;2.55
554.11;0;5.900;19.753;0;0;0;0.9771;50.43
965.84;18.000;13.000;10.520;0;0;18.000;2.8062;4207.00
786.84;20.1;1.3;7.120;34.5;0;20.1;0;4662.84
945.67;0;16.37;20.00;0;0;0;2.3078;109.56
714.93;0;10.27;19.70;0;0;0;1.5198;132.50
424.61;16.420;2.684;2.58;0.229;0.02;14.765;1.7006;105.10
578.81;2.120;9.711;9.46;0.189;0;2.120;5.9297;1492.52
1849.99;48.205;24.185;6.88;2.352;20.69;27.517;6.6632;255.84
327.07;9.996;2.044;3.62;0.259;0.04;9.959;1.1841;136.77
102.83;5.878;0.017;0.06;0;0.09;5.787;0.0021;2.35
2159.82;29.083;34.571;15.20;15.977;26.70;2.381;3.0895;16.30
2029.65;46.052;31.924;3.61;0.489;11.01;35.038;20.0740;474.99
1071.38;37.641;8.571;5.59;2.301;0;37.641;0.6830;51.66
1392.72;43.998;14.986;4.69;1.304;16.21;27.792;8.4787;305.36
1624.37;33.271;26.496;3.59;0.762;13.62;19.650;15.6375;388.34
280.16;14.080;0.38;0.82;1.6;6.2;7.880;0.0900;2.55
894.08;0.654;20.941;4.23;4.217;0.16;0.497;4.1724;592.85
818.87;16.779;8.749;11.66;1.287;14.55;2.225;4.3145;1048.34
946.78;16.594;11.802;12.75;1.284;14.92;1.677;5.1204;1186.40
901.35;16.703;11.026;11.47;1.372;14.69;2.012;5.6623;606.56
820.06;16.965;7.809;13.63;1.259;15.45;1.510;3.3657;1031.11
922.13;15.267;11.462;13.42;1.182;13.72;1.543;5.3905;1160.84
827.59;17.436;8.567;11.83;1.383;14.50;2.935;4.2328;741.51
807.11;17.090;7.623;13.14;1.276;15.67;1.423;3.2787;800.56
986.30;16.809;12.931;12.38;1.290;14.60;2.212;5.9522;1326.64
771.88;17.088;7.308;11.67;1.457;15.62;1.466;3.2557;903.21
781.61;24.528;3.350;13.46;1.409;23.19;1.337;0.5258;831.08
762.87;29.178;4.235;5.37;2.159;26.57;2.601;0.6330;737.52
967.78;24.701;9.599;10.64;1.409;23.19;1.509;3.0146;1576.51
803.49;24.528;3.800;13.77;1.409;23.19;1.337;0.8175;875.73
709.64;19.923;6.263;6.39;3.346;17.81;2.107;2.9433;629.33
1119.82;16.348;15.094;17.57;1.257;13.81;2.540;7.0317;1404.63
1086.59;17.320;16.499;11.83;1.117;15.76;1.556;4.9482;1029.06
885.95;15.346;11.329;13.08;1.064;13.44;1.904;4.7727;976.28
911.62;16.125;12.003;12.44;1.142;14.24;1.883;4.0446;910.96
995.56;11.463;14.190;17.00;0.806;10.30;1.159;5.5160;979.71
1070.29;15.801;16.689;11.91;1.072;14.56;1.242;5.4161;1118.64
1048.40;18.699;15.209;8.62;2.346;17.73;0.968;4.4406;1021.10
1075.92;1.905;21.439;14.69;0;0;1.905;13.1894;2559.37
746.79;8.765;11.420;9.47;1.479;6.39;2.371;5.5036;766.34
1001.60;6.493;15.442;18.60;0.426;5.96;0.537;6.5395;976.52
823.08;5.115;12.597;15.72;0.335;4.68;0.436;3.5641;775.93
706.85;5.910;7.940;18.19;0.388;5.42;0.489;2.8458;856.39
1024.19;5.866;17.675;15.72;0.385;5.38;0.485;7.1225;867.06
652.18;5.453;7.326;16.79;0.358;5.00;0.451;2.6257;790.33
890.32;5.772;13.726;16.54;0.379;5.29;0.477;5.8129;868.21
1007.71;5.772;17.391;15.46;0.379;5.29;0.477;7.0080;853.31
670.14;8.707;9.984;7.93;1.941;6.29;2.416;4.1161;543.82
473.43;4.106;7.866;5.91;1.014;0.46;3.643;3.2033;848.85
621.90;6.158;9.794;8.39;0.949;1.40;4.756;3.6117;896.83
681.00;3.873;11.222;10.94;0.566;0.34;3.530;6.4341;1063.16
445.23;3.285;6.744;7.58;1.068;0.34;2.941;3.4812;278.70
485.43;6.987;8.022;2.96;2.261;3.54;3.443;5.6992;159.12
727.44;2.701;13.419;10.63;0.703;0.22;2.473;8.4443;525.45
927.34;16.797;11.497;11.61;2.265;15.27;1.527;5.3098;567.77
820.89;16.213;9.394;10.11;3.111;14.78;1.435;3.4557;525.87
353.50;4.369;5.024;4.96;0.317;3.68;0.691;1.8275;547.87
438.66;4.406;7.468;4.88;0.317;3.68;0.727;3.4836;500.53
482.36;4.406;8.431;5.35;0.317;3.68;0.727;3.6569;494.93
397.20;4.369;5.987;5.44;0.317;3.68;0.691;2.0008;542.27
1568.61;55.319;14.814;3.57;2.397;18.84;36.483;5.8801;537.18
535.93;3.570;8.548;7.65;3.599;2.45;1.116;0.9089;1089.58
589.56;3.324;10.138;7.41;3.481;1.62;1.709;1.9798;1550.65
253.67;4.032;2.906;3.58;1.839;3.29;0.746;0.2633;612.96
689.05;6.973;6.317;19.14;0.472;5.66;1.310;2.7303;922.17
298.57;4.068;3.876;4.80;0.309;3.58;0.483;1.1184;506.02
1067.18;2.078;20.726;15.25;0.181;0.01;2.065;10.9239;1002.84
383.95;8.209;5.691;1.21;1.526;5.51;2.699;3.4222;827.50
972.00;7.039;17.985;10.71;0.189;0.39;6.654;11.5956;772.13
296.26;1.150;2.596;10.37;0.529;0.08;1.072;0.6383;518.77
359.96;8.142;3.504;4.32;1.750;4.68;3.456;1.1195;373.15
470.68;9.955;4.137;7.53;1.611;7.46;2.492;2.1548;704.05
410.13;6.986;6.062;3.08;1.163;4.01;2.978;1.5755;563.59
964.19;14.177;16.128;5.95;2.888;12.34;1.832;1.2067;702.84
788.34;15.902;11.029;5.17;1.596;6.15;9.751;6.9662;208.43
234.59;5.410;2.800;0.71;2.361;2.78;2.628;1.3960;721.12
274.65;5.207;2.342;4.36;2.818;1.40;3.806;0.2835;830.26
258.74;3.584;2.789;5.26;0.418;2.96;0.621;0.5544;290.02
502.21;7.393;9.134;1.08;2.679;0.11;7.286;0.6335;1149.33
459.46;4.929;9.241;1.08;1.929;0.75;4.179;0.6064;1067.71
476.76;5.957;9.134;0.68;2.732;0.21;5.743;0.6223;1124.76
323.13;9.247;3.317;0.92;3.023;2.20;7.046;0.2234;617.14
638.81;8.039;9.486;7.47;2.015;5.29;2.751;3.5024;980.11
1030.69;5.333;23.273;3.68;2.037;0.34;4.991;3.6789;896.27
452.56;4.770;9.143;1.00;2.014;0;4.770;0.6086;1054.77
346.26;4.925;6.107;1.03;1.852;0.10;4.825;0.9897;1031.32
488.31;6.335;7.785;4.13;2.133;0.08;6.254;4.2773;837.11
746.77;7.330;13.146;6.73;1.566;0.06;7.268;8.0087;1251.03
890.26;11.107;14.066;10.36;0.606;10.97;0.137;5.6042;1323.85
900.99;6.789;10.008;24.22;0.447;6.62;0.170;3.2317;1037.27
441.23;0;7.689;9.22;0;0;0;3.0151;53.06
462.46;6.623;6.503;5.94;0.611;0.28;6.339;1.9469;693.07
784.47;17.099;9.850;6.64;1.636;13.66;3.440;2.9399;931.94
337.70;4.606;5.336;2.18;2.138;0.61;3.995;0.5669;36.84
254.67;4.398;1.419;6.51;1.782;0.86;3.542;0.1898;659.52
340.59;3.033;3.933;7.58;1.209;0.36;2.678;1.6936;676.76
390.31;0;1.163;20.43;0;0;0;0.1810;1265.11
699.99;0;8.898;21.81;0;0;0;1.8169;1076.72
1220.13;20.637;19.961;7.23;0.953;20.06;0.580;9.7264;1029.07
980.75;0.243;17.164;19.74;0.224;0.07;0.171;3.0400;257.04
776.20;1.370;14.438;12.08;0.338;0.25;1.121;6.5572;1549.93
412.42;7.575;3.240;9.03;1.123;7.30;1.296;0.9730;643.67
385.67;3.741;7.934;0.72;1.272;0.79;2.951;1.1137;685.20
165.52;2.095;2.636;0.98;1.369;0.34;1.757;1.2886;657.20
892.64;9.257;16.557;6.63;0.896;2.39;6.867;1.9596;140.85
606.76;1.870;13.973;1.68;1.210;1.03;0.836;0.9364;958.89
553.47;11.229;4.885;10.06;0.758;6.73;3.581;1.5691;509.78
270.69;6.719;2.988;2.24;0.870;3.74;2.978;1.7942;501.94
473.65;7.468;7.633;3.19;1.205;4.52;2.949;5.1789;447.13
272.87;7.779;1.968;3.27;0.984;6.90;0.877;1.1121;545.47
344.80;5.305;6.176;0.57;1.658;2.05;3.257;1.3221;804.73
303.81;8.782;2.219;3.59;0.986;4.47;3.721;0.2397;357.18
756.12;3.531;14.987;7.54;1.064;0.79;2.736;5.2897;923.85
685.29;6.043;12.175;6.45;1.395;1.44;4.599;3.9556;626.46
796.25;12.866;11.143;8.89;1.300;10.11;1.774;4.6806;1052.60
686.41;11.080;10.812;4.66;2.144;10.77;0.311;2.6715;649.59
482.28;10.249;6.196;3.48;1.829;4.21;6.037;0.5493;491.05
411.65;10.176;4.647;3.03;1.696;5.47;4.703;0.4549;749.56
1528.85;16.032;26.783;13.03;5.441;15.36;0.670;2.6685;1011.99
1092.52;14.598;17.481;8.76;6.062;13.89;0.707;2.1196;920.71
1770.97;11.312;32.356;19.15;6.938;10.16;1.156;3.9163;1401.32
499.41;8.245;6.779;5.64;1.284;3.77;4.472;1.9252;95.20
1883.58;33.846;30.983;7.07;5.197;3.82;30.027;17.8746;472.69
556.01;10.612;8.559;1.95;2.404;9.95;0.662;1.2095;301.96
425.38;5.467;7.476;2.07;2.069;2.85;2.618;0.6525;346.80
341.50;9.803;2.578;2.36;1.277;9.01;0.797;0.8618;608.86
632.09;12.518;8.592;2.90;1.476;11.43;1.089;1.5660;367.46
660.10;4.237;13.709;2.83;1.634;0.93;3.304;0.9005;664.94
510.06;3.144;9.617;4.47;1.206;0.33;2.813;3.0336;846.78
526.28;6.053;10.116;1.67;2.200;2.07;3.985;0.6788;10.48
1033.05;14.691;17.556;6.49;1.669;12.74;1.949;6.4654;1009.58
436.18;2.689;9.114;2.04;2.333;0;2.689;1.7490;75.15
710.20;2.462;13.796;8.26;0.251;0.29;2.175;9.3185;1540.11
585.45;1.832;10.898;7.74;0.292;0.28;1.551;7.3316;736.23
505.49;4.234;7.234;9.14;0.572;0.24;3.977;3.5893;671.15
605.55;10.503;7.048;9.21;0.921;7.03;3.478;3.2923;715.35
208.77;9.675;0.358;0.66;1.461;0.19;9.488;0.0107;174.79
781.87;18.323;9.243;6.09;2.490;16.69;1.632;2.6069;780.52
1602.39;40.781;21.353;6.33;1.432;8.05;32.729;8.2138;496.23
424.48;2.092;9.429;1.06;2.759;0.11;1.977;1.7744;90.92
191.04;1.678;3.520;0.95;1.598;0.15;1.527;1.3096;523.49
1941.06;21.376;38.485;6.51;5.176;3.52;17.854;14.6456;73.31
1697.30;19.217;33.063;6.31;3.151;3.42;15.801;13.7474;73.14
1410.53;18.004;26.543;4.55;4.060;3.14;14.867;12.6242;136.06
1562.97;21.744;27.682;8.05;3.410;5.22;16.521;11.4356;194.57
1103.44;18.805;16.824;7.10;3.714;2.76;16.048;3.8567;106.60
2023.97;35.535;30.500;12.71;8.794;18.39;17.148;2.6145;5.05
994.96;13.512;16.841;7.02;1.867;12.02;1.493;9.0145;358.71
149.81;2.055;0.923;2.61;4.293;0.13;1.921;0.0499;6.79
371.10;0.527;7.729;2.65;3.891;0.21;0.319;1.3407;652.43
132.80;0.555;1.103;2.86;4.237;0.23;0.329;0.0492;14.98
635.78;18.924;6.259;4.04;0.837;17.95;0.976;2.4633;849.06
673.73;2.168;13.837;5.80;0.801;0.25;1.919;6.4702;1029.43
586.01;13.938;5.753;6.38;2.029;10.29;3.652;3.4482;1023.50
643.50;13.521;6.696;9.05;1.328;11.34;2.176;2.9261;528.29
642.83;14.595;6.585;8.30;1.064;12.09;2.504;2.9105;528.79
1135.67;15.217;19.533;7.40;1.660;13.02;2.201;6.4369;540.33
118.16;5.282;0.156;0.67;0.960;0.70;4.580;0.0152;5.63
556.03;10.921;7.371;4.70;1.208;1.09;9.836;5.2439;97.27
314.64;14.017;1.128;1.59;0.707;2.74;11.277;0.6604;43.76
468.26;9.873;7.239;1.18;1.163;2.62;7.250;6.2376;15.20
436.17;8.095;5.113;4.45;1.933;2.62;5.471;1.3320;96.84
86.93;4.020;0.081;0.32;0.924;0.12;3.895;0.0140;24.45
125.55;5.324;0.154;0.40;1.485;0.20;5.121;0.0203;14.22
694.91;14.295;8.075;6.50;2.306;12.80;1.499;2.5858;537.63
701.86;14.668;8.653;6.16;3.357;12.16;2.510;0.8445;794.50
390.17;13.146;3.264;1.49;1.279;0.93;12.215;0.2811;33.99
571.04;20.394;4.298;3.36;0.908;19.33;1.065;0.4254;543.44
211.18;9.016;0.840;1.11;1.000;3.17;5.845;0.1563;125.07
396.82;3.398;3.097;12.46;1.215;0.06;3.341;0.6615;567.95
1323.11;16.388;19.679;16.71;3.523;15.76;0.628;9.7084;1051.70
449.08;2.507;7.459;6.39;2.004;0.13;2.373;3.4547;633.89
534.45;13.495;5.669;3.56;3.501;11.18;2.305;2.4757;570.63
948.27;15.574;13.130;9.01;5.509;13.36;2.218;1.0671;1006.18
699.85;4.153;14.922;3.52;2.046;0;4.153;0.9735;769.61
1399.42;46.818;12.331;7.72;1.922;36.41;10.403;7.3861;479.98
583.58;15.360;5.654;6.33;0.467;9.40;5.957;1.7659;559.09
487.10;11.027;5.496;4.15;2.517;8.57;2.452;1.5465;591.43
411.43;4.238;8.022;1.33;1.732;0.08;4.162;1.8145;411.44
307.59;8.133;2.334;3.66;2.237;3.27;4.863;0.6054;541.78
406.39;1.375;2.930;14.71;0.765;0.16;1.212;0.5310;898.97
509.73;2.837;10.278;2.66;2.112;0.15;2.691;5.2911;819.51
399.86;5.284;7.199;1.40;1.816;0.10;5.181;3.7657;567.80
979.16;7.206;15.766;15.26;0.382;6.36;0.851;4.4220;787.63
1094.57;13.199;19.117;8.67;1.378;9.91;3.287;9.2517;1247.57
2005.03;49.315;28.391;5.55;2.734;15.90;33.411;14.4013;848.22
1853.32;59.878;19.676;5.39;1.977;21.70;38.180;9.5710;395.97
1038.71;1.882;19.284;17.08;0.305;0.31;1.571;7.8579;1304.22
552.61;14.246;6.396;2.98;2.841;9.36;4.887;3.1563;658.69
1124.29;12.911;18.699;11.91;0.656;11.19;1.722;8.5118;702.16
478.80;1.896;5.468;12.00;0.684;0.48;1.415;1.6892;1396.95
675.64;0;4.100;30.82;0;0;0;1.7162;499.63
174.58;3.617;2.375;0.65;1.497;1.20;2.419;0.2841;693.82
205.64;6.538;1.039;2.12;2.254;2.75;3.789;0.1524;724.19
218.12;2.833;3.251;1.33;1.132;1.52;1.310;1.1184;705.62
409.74;2.841;8.115;1.99;1.643;1.31;1.531;3.8502;786.70
643.33;3.258;11.153;9.51;1.008;0.18;3.074;4.0387;659.17
273.50;3.700;0.400;10.6;0;0;3.700;0.1262;114.66
386.85;11.372;0.305;10.02;0.137;0.07;11.300;0.0904;89.46
271.04;4.433;0.377;9.80;0.184;0.54;3.897;0.1079;98.85
329.69;4.340;2.018;9.77;0.184;0.54;3.804;1.2039;96.94
329.23;8.697;0.308;9.15;0.228;1.39;7.306;0.0943;93.39
243.26;3.432;0.904;8.18;0;0;3.432;0.4891;217.97
564.45;2.975;9.988;7.79;0;0;2.975;6.5754;206.39
308.10;3.090;2.318;9.41;0;0;3.090;1.4160;243.37
396.94;3.608;4.031;10.14;0;0;3.608;2.5676;109.54
723.11;15.384;8.786;7.25;0.318;1.03;14.352;5.4964;185.46
641.07;14.482;7.011;7.18;0;0.86;13.622;4.8508;189.01
323.83;9.038;0.363;8.32;0.266;0.03;8.191;0.1087;217.69
304.02;5.069;0.387;11.06;0.078;0.86;4.208;0.1194;238.07
203.45;3.820;0.280;7.11;0;0;3.820;0.1030;196.41
500.42;13.204;4.521;6.17;0.148;0.53;12.678;3.0233;91.18
327.23;7.555;0.387;9.93;0.183;0.89;6.261;0.1157;231.32
304.36;4.095;0.390;12.06;0;0;4.095;0.1230;246.29
396.02;9.678;4.699;3.17;0.166;0.06;9.614;3.1662;106.63
325.38;7.558;2.041;6.86;0.162;0.02;7.540;1.3828;88.84
311.29;11.488;1.697;2.93;0.172;0.03;10.642;1.1372;104.36
344.38;10.298;1.714;5.20;0.118;0.25;10.043;0.9705;168.19
290.99;9.651;1.202;4.52;0.084;0.25;9.396;0.7812;133.71
290.99;9.992;0.791;3.54;3.502;0.48;9.511;0.5101;88.55
448.12;2.917;7.003;8.07;0;0;2.917;4.7208;94.54
225.24;9.085;0.403;3.05;0.133;0.05;9.033;0.2582;105.10
271.25;10.084;1.401;2.53;0.334;0.61;8.906;0.9048;108.04
272.81;7.959;2.097;3.32;0.091;0.71;7.249;1.3545;165.78
237.76;4.500;2.499;3.91;0;0;4.500;1.6098;204.96
290.27;7.802;2.699;3.20;0.092;0.10;7.697;1.6986;228.27
329.80;12.124;1.997;2.70;0.185;0.46;11.422;1.2806;159.14
500.90;13.417;4.716;5.41;0.246;0.41;13.007;3.1623;77.36
543.35;13.161;6.007;5.37;0.489;0.39;12.774;4.4726;88.30
411.96;13.981;3.315;2.32;0.784;0.40;13.584;2.1657;68.64
319.20;10.477;2.097;3.44;0.168;0.46;10.016;1.4187;89.22
295.13;9.093;2.097;3.49;0.137;0.55;8.539;1.4308;89.84
251.39;5.000;2.503;4.20;0;0;5.000;1.6118;205.55
344.86;10.111;3.001;3.20;0.356;0.11;9.999;1.8666;107.57
243.36;4.000;2.001;5.81;0;0;4.000;1.3393;103.52
508.77;4.600;10.008;3.41;0;0;4.600;6.6949;115.68
251.69;5.000;2.500;4.21;0;0;5.000;1.6365;107.06
346.61;11.890;1.405;4.99;0.133;0.86;11.029;0.8372;195.86
262.69;4.768;3.002;4.00;0;0;4.768;1.9112;133.15
276.99;7.993;2.009;3.80;0;0.43;7.563;1.3190;158.77
309.14;9.598;2.001;3.89;0.147;0.67;8.928;1.2452;160.09
302.80;9.485;1.901;3.77;0.276;0.45;9.036;1.1837;158.54
318.11;9.081;1.232;6.24;0.262;0.74;8.345;0.6863;189.72
260.76;4.900;1.402;6.94;0;0;4.900;0.8700;198.55
246.17;9.559;0.165;4.21;0.135;0.47;9.090;0.0643;93.38
267.97;11.354;0.124;3.90;0.143;0.32;11.031;0.0614;122.05
309.95;7.550;1.000;8.03;0.114;0.09;7.300;0.6232;132.19
270.56;4.600;1.007;8.69;0;0;4.600;0.6460;226.88
471.81;8.717;4.075;9.34;0.874;1.56;7.053;0.9950;154.00
271.75;4.841;0.420;9.22;0.178;0.48;4.365;0.1200;236.49
118.09;3.744;0.112;2.47;0.7;0.24;3.295;0.0587;88.10
587.66;0.300;9.850;12.830;0;0;0.300;2.3637;281.35
257.54;9.333;0.278;4.82;0.315;0.86;8.473;0.1403;142.95
267.56;12.139;0.831;1.65;0.056;0.44;11.698;0.5715;59.83
549.70;15.663;4.006;7.22;0.092;0.58;15.088;2.5659;187.25
353.22;9.391;0.368;10.00;0.113;0;8.982;0.1133;254.80
283.71;4.410;4.193;3.00;0;0;4.410;2.7918;123.88
353.38;13.569;2.001;2.64;0.147;0.03;13.126;1.2894;163.06
400.11;13.004;3.503;2.64;0.175;0;13.004;2.2911;104.63
344.05;12.998;2.003;2.65;0.135;0.04;12.953;1.3060;93.25
699.60;0.357;11.726;15.27;0;0;0.357;2.8139;334.94
934.59;0.359;18.377;14.62;0;0;0.359;4.0724;1283.57
518.55;11.111;7.396;2.91;0;0;11.111;5.2808;668.22
455.72;6.593;7.608;2.80;1.650;3.46;3.403;5.6401;162.63
671.14;11.478;9.128;6.02;3.534;10.62;0.862;1.2111;863.47
2306.70;12.500;43.000;25.60;8.500;6.30;6.200;6.2596;2.55
2567.62;3.014;53.930;27.93;5.770;0.78;2.233;5.7403;20.13
318.51;2.694;4.466;6.09;0.426;1.79;0.906;0.9677;698.48
2259.02;3.975;48.379;19.94;7.782;0.41;3.566;5.7606;825.34
650.33;20.907;6.267;1.95;3.727;15.71;5.193;0.4314;786.56
492.09;8.924;5.684;7.35;0.468;6.36;2.559;2.1526;644.08
410.05;9.032;3.081;8.08;0.473;6.44;2.591;1.0061;647.27
236.83;4.590;3.414;0.94;1.775;0.03;4.560;0.2301;565.97
243.01;9.833;0.130;3.88;0.181;0.22;9.615;0.0615;123.67
367.50;13.000;0.70;2.20;10.4;0;13.000;0.0590;71.34
2439.68;11.287;48.797;22.50;7.472;5.54;5.749;8.0788;791.10
335.71;2.957;5.029;5.08;1.389;0.03;2.927;1.9344;434.05
272.91;2.957;3.154;5.46;1.389;0.03;2.927;0.9818;424.11
374.99;13.678;1.187;4.94;1.509;8.88;4.802;0.2546;106.15
135.87;4.929;0.429;0.79;2.000;0.14;4.786;0.0519;7.91
211.19;6.862;1.413;1.88;1.287;6.70;0.157;0.2066;480.49
196.90;6.568;1.255;1.63;1.381;6.38;0.187;0.1587;481.56
70.38;3.920;0;0.22;0;0;3.920;0;66.25
683.92;18.557;8.444;1.74;3.308;13.95;4.609;0.5013;1336.30
485.92;8.270;6.495;5.55;1.057;3.84;4.431;1.8732;95.34
227.83;0.476;0.036;12.85;0;0;0.476;0;424.67
685.52;0.357;11.488;14.96;0;0;0.357;3.0200;334.94
719.80;0.375;12.062;15.71;0;0;0.375;3.1710;351.69
164.15;7.820;0.26;0.47;1.7;0;7.820;0.0790;20.38
402.67;2.404;6.849;5.64;1.217;0.50;1.900;2.3471;440.23
444.99;7.554;6.486;3.63;1.098;5.57;1.985;1.6590;736.21
1237.96;1.438;22.903;21.35;0.338;0.49;0.952;8.7906;3330.73
1029.86;23.600;11.114;11.89;1.338;22.60;0.992;3.7937;1246.67
847.91;8.280;14.974;8.55;0.840;7.55;0.732;3.0848;555.14
2481.43;1.823;63.581;5.51;0.176;0.30;1.523;4.7631;1297.53
1484.93;48.085;13.960;7.77;2.354;47.25;0.834;4.3710;1066.06
1017.38;10.867;19.375;6.21;1.102;9.91;0.961;3.9982;597.68
212.27;3.786;1.909;4.08;0.788;2.85;0.937;0.7415;464.25
155.47;5.068;1.005;1.80;0.026;0.12;4.950;0.6532;64.90
940.20;33.186;7.854;4.27;1.290;13.20;19.984;0.8866;234.14
223.47;3.033;1.600;5.94;1.052;0.29;2.737;0.3329;769.32
227.90;4.313;1.587;5.05;0.962;2.41;1.907;0.2990;798.56
603.91;3.341;9.653;10.44;1.195;0.06;3.285;3.9884;565.25
646.65;12.126;6.843;10.25;1.541;10.47;1.660;1.0704;633.44
2051.79;54.764;27.536;5.28;1.515;31.52;23.244;14.0741;1044.97
1742.61;53.570;20.293;4.02;1.391;23.31;30.259;10.3639;787.65
1517.02;37.946;20.602;5.67;1.593;28.40;9.543;7.6665;500.08
1266.15;54.316;2.165;11.35;8.712;52.98;1.340;0.2784;2.55
373.57;16.023;0.639;3.35;2.570;15.63;0.395;0.0821;495.57
379.85;16.295;0.649;3.41;2.614;15.89;0.402;0.0835;2.55
249.61;4.800;3.010;3.20;0;0;4.800;1.9157;96.77
997.23;18.808;12.166;11.77;3.376;16.88;1.929;1.8906;1239.60
926.65;19.408;11.379;9.67;1.206;17.97;1.439;1.8291;858.41
972.11;19.389;9.813;14.55;3.546;16.88;2.509;3.1458;1171.40
1184.53;42.061;5.519;11.46;8.684;39.61;2.450;0.4296;1162.03
1152.42;41.383;5.052;11.35;8.557;38.69;2.691;0.4268;1167.40
1050.07;38.188;1.803;13.01;13.987;34.98;3.210;0.2319;1138.08
1121.80;39.021;5.899;10.36;10.054;35.8;3.221;0.9070;743.60
50.34;0.132;1.025;0.48;0.250;0;0.132;0.0815;127.09
1383.52;42.244;1.942492;28.53399;13.55227;36.97512;5.269;0.3209;16.44
1540.91;2.761;38.048;5.00;0;0;2.761;25.3782;135.91
744.39;2.757;15.061;8.14;0;0;2.757;10.0743;1004.31
1080.74;2.724;25.031;6.28;0;0;2.724;16.7426;1159.05
880.84;3.735;20.032;4.09;0.6;0;3.735;13.3994;815.63
55.60;0.395;0.780;0.66;1.092;0.40;0;0.3612;8.27
246.65;6.950;2.1;2.75;0.125;0.02;6.107;0.1766;104.29
241.37;6.602;2.1;2.72;0.117;0.01;5.774;0.1766;102.81
200.97;3.790;2.9;1.37;0.572;0.59;2.381;0.2432;8.65
799.10;0;0.2;0.1;0;0;0;0.1;40.77
1071.00;0;0;63;0;0;0;0;10192.00
0;0;0;0;0;0;0;0;1936.48
122.20;5.395;0.127;0.76;0.711;0.01;5.390;0.0173;1196.76
1071.33;1.985;21.847;12.10;0.138;0;1.985;11.2070;893.22
1010.42;37.564;3.029;11.00;9.1;29.52;8.041;0.2704;1099.81
1611.33;66.614;6.264;10.88;7.771;57.35;9.264;1.1045;840.47
1732.94;57.315;17.340;6.08;1.320;1.80;55.515;10.2207;183.90
1118.51;38.753;5.637;10.91;8.144;32.96;5.791;0.4420;1201.07
183.96;8.858;0.657;0.53;0;0.69;8.165;0.0254;5.10
229.40;6.500;1.704;3.05;0.5;0.1;6.4;0.2713;101.88
1085.59;0;15.000;30.00;0;0;0;8.8960;600.00
1185.61;44.993;5.132;11.01;5.457;43.56;1.429;0.5192;1299.54
99.59;3.029;1.025;0.48;0.250;0;3.029;0.0815;127.03
90.23;2.635;1.090;0.30;0;2.48;0.154;0.9479;129.04
118.31;3.082;1.525;0.35;0.438;0;3.082;0.1133;127.02
1922.20;0.200;33.9;22.9;34.4;0.2;0;2.7839;40.77
634.48;0;9.05;17.63;0;0;0;2.3400;173.26
1043.22;12.294;16.951;10.91;2.025;10.58;1.714;8.5893;1360.64
1016.83;14.218;16.179;8.96;1.972;12.64;1.582;7.4871;1108.78
1444.44;0;32.017;15.28;0;0;0;10.8932;2291.97
1539.75;0.012;34.943;14.51;0;0;0.012;11.2151;2203.28
1370.81;0.885;29.763;14.96;0.026;0.01;0.878;10.4125;2315.10
1266.34;0.920;26.556;15.76;0.027;0.01;0.913;10.0471;2409.86
966.32;4.904;16.147;13.38;0.077;3.69;1.212;5.1160;1949.24
839.92;5.158;12.202;14.09;0.081;3.89;1.265;4.4634;2024.15
1285.83;9.789;22.741;11.48;0.144;8.30;1.488;7.9221;2227.24
1176.75;10.307;19.153;12.09;0.152;8.75;1.556;7.4216;2317.22
1135.70;9.947;18.485;11.67;0.147;8.45;1.502;7.1627;2236.39
143.81;3.100;0.097;5;0;0;3.100;0.0663;151.55
108.78;0.891;0.513;2.66;3.625;0.31;0.579;0.0298;73.25
579.02;10.326;7.610;5.60;0.886;8.53;1.798;1.9646;1483.57
593.33;11.954;6.723;7.56;1.534;10.26;1.697;0.8694;598.47
2655.36;7.565;58.789;16.50;8.890;3.70;3.864;7.6101;7.26
252.39;5.999;3.224;1.36;1.000;5.88;0.119;0.2691;101.09
1573.45;53.410;11.409;9.22;9.334;31.56;21.847;2.9419;14.72
318.69;11.755;1.179;3.62;1.561;9.18;2.576;0.2300;56.33
342.61;11.706;1.862;3.59;1.561;9.18;2.527;0.7085;52.60
341.00;11.649;1.853;3.57;1.553;9.13;2.515;0.7050;531.02
317.19;11.697;1.173;3.60;1.553;9.13;2.563;0.2289;534.73
877.44;13.080;9.024;17.00;4.013;11.27;1.811;0.5939;1484.61
1710.46;50.131;11.928;19.99;9.639;39.10;9.895;1.1705;300.85
393.23;2.432;3.072;13.90;0;0;2.432;0.2210;1205.46
1218.63;21.558;15.609;15.64;1.069;21.01;0.546;6.0874;808.86
1592.85;46.786;18.109;6.54;1.719;36.19;10.598;9.1352;815.21
1440.76;71.075;1.515;8.19;4.650;70.60;0.475;0.3087;9.43
306.65;15.125;0.322;1.75;0.990;15.02;0.101;0.0657;488.33
1430.13;65.545;2.644;8.43;9.350;63.88;1.665;0.4716;14.52
399.35;18.300;0.738;2.36;2.611;17.84;0.465;0.1317;488.27
840.10;8.100;4.4;30.00;3.7;6.9;1.200;0.3750;1223.04
2244.06;0.700;60;0.7;0;0;0.700;15.1400;1004.14
2619.16;0.529;70.323;0.47;0;0;0.529;24.9322;1201.45
